Index,Nombre,Edad,Curso,Peso,Altura,Sexo asignado,Transgenero,Madre adolescente,Padre adolescente,Padres divorciados,Familia monoparental,Tratamiento psicologico padre/madre,Adiccion padre/madre,Relaciones conflictivas hijo-padre/madre,Familia reconstruida,Situacion economica familiar precaria,Estudios de la madre,Estudios del padre,Supervision parental insuficiente,Maltrato al adolescente,Duelo,Ingreso familiar mensual,Desenlace
1388,Mary Garcia,17,Bachillerato,87.8,143.97,Otro,Si,Si,No,No,No,Si,Si,Si,No,No,Si,No,No,No,No,1037,Deseo
1389,Davidson Green,12,ESO,51.17,133.49,Otro,No estoy seguro de ser trans,Si,Si,No,Si,Si,Si,Si,No,No,Si,No,Si,Si,Si,526,Planificacion
1390,Lucas Clark,22,Formacion Profesional,66.04,123.15,Otro,Si,Si,Si,No,No,Si,No,Si,No,Si,Si,No,No,Si,Si,665,Planificacion
1391,Rachel Brooks,18,Universidad,57.69,182.89,Mujer,Si,No,Si,No,No,No,Si,No,No,No,No,Si,Si,Si,Si,1723,Ideacion
1392,Luka James,17,Bachillerato,58.72,189.03,Otro,No,No,Si,Si,Si,No,No,No,Si,Si,No,No,No,Si,No,2178,Finalidad
1393,Danny Lewis,11,Colegio,67.12,136.35,Hombre,No,Si,Si,Si,Si,Si,Si,No,Si,No,Si,Si,No,Si,Si,3264,Intencion
1394,Tadeo Parker,14,ESO,63.45,112.82,Otro,No estoy seguro de ser trans,Si,No,No,No,Si,No,Si,Si,No,No,Si,No,Si,No,1715,Ideacion
1395,Paul Sanchez,14,ESO,53.72,172.35,Mujer,Si,Si,No,No,No,No,Si,No,No,Si,No,No,No,No,Si,829,Comunicacion
1396,Luca Taylor,13,Colegio,57.0,140.03,Otro,No estoy seguro de lo que se pregunta,Si,Si,Si,Si,No,No,Si,No,No,No,Si,No,Si,No,3900,Ideacion
1397,Eoin Russell,19,Universidad,78.84,160.66,Otro,Si,Si,No,No,No,Si,No,No,No,Si,Si,No,No,No,No,3850,Comunicacion
1398,Luca Johnson,25,Formacion Profesional,61.87,110.11,Mujer,Si,Si,Si,Si,Si,Si,Si,No,Si,No,Si,Si,Si,Si,No,3671,Planificacion
1399,Andrew Fisher,20,Universidad,73.28,199.22,Hombre,No estoy seguro de lo que se pregunta,No,Si,No,Si,No,No,Si,Si,Si,Si,Si,Si,No,Si,3732,Intencion
1400,David King,22,Formacion Profesional,66.0,191.78,Mujer,Si,Si,No,Si,No,No,Si,No,No,Si,No,Si,No,No,No,3767,Finalidad
1401,Teddy Jones,21,Formacion Profesional,89.38,130.39,Mujer,No estoy seguro de ser trans,Si,No,Si,No,Si,No,Si,Si,Si,No,No,No,No,No,2670,Intencion
1402,Harry Adams,11,Colegio,85.83,146.24,Otro,Si,No,Si,No,Si,No,No,No,No,No,Si,Si,No,No,Si,2275,Finalidad
1403,Lance Johnson,21,Formacion Profesional,80.73,141.69,Hombre,Si,Si,Si,Si,No,No,Si,No,No,No,Si,Si,No,No,No,2414,Deseo
1404,Rome James,20,Formacion Profesional,59.9,131.16,Mujer,Si,No,Si,No,Si,Si,Si,Si,Si,No,No,Si,Si,No,Si,2671,Deseo
1405,Peter Williams,23,Formacion Profesional,84.18,187.31,Mujer,No,Si,No,No,Si,Si,No,Si,No,No,No,No,No,No,No,1205,Ideacion
1406,Theo Lopez,11,Colegio,68.88,137.49,Mujer,No estoy seguro de ser trans,No,No,Si,No,No,No,Si,No,No,No,Si,No,No,Si,2677,Intencion
1407,Luca Garcia,18,Universidad,65.33,156.72,Otro,Si,No,No,Si,Si,No,Si,No,No,No,No,No,Si,No,No,2467,Deseo
1408,Veronica Foster,14,ESO,88.3,192.46,Otro,Si,No,No,No,No,Si,Si,No,Si,No,No,No,Si,No,No,2664,Deseo
1409,Lance Hall,21,Universidad,54.6,139.74,Hombre,Si,Si,No,Si,No,No,Si,No,No,No,Si,Si,No,No,No,2142,Finalidad
1410,Lisa Anderson,17,ESO,81.43,142.91,Hombre,No,No,No,No,No,No,Si,Si,No,No,No,Si,Si,Si,Si,642,Ideacion
1411,Lance Martin,16,ESO,75.14,115.95,Mujer,No estoy seguro de lo que se pregunta,Si,No,Si,No,No,No,No,Si,Si,Si,Si,No,No,Si,793,Ideacion
1412,Luigi Nelson,25,Formacion Profesional,72.83,131.96,Hombre,No estoy seguro de lo que se pregunta,No,Si,Si,No,No,No,Si,No,Si,Si,No,Si,No,Si,3113,Finalidad
1413,Jeff Martin,20,Formacion Profesional,59.05,135.5,Mujer,No estoy seguro de lo que se pregunta,No,Si,No,Si,No,No,Si,No,Si,No,Si,Si,Si,Si,517,Comunicacion
1414,Ferdinand Young,12,Colegio,80.56,145.08,Otro,No estoy seguro de lo que se pregunta,Si,No,No,No,No,Si,No,No,No,No,Si,Si,No,No,889,Deseo
1415,Jack Gomez,15,ESO,51.54,137.03,Mujer,No,Si,Si,No,No,No,Si,Si,Si,Si,Si,No,No,Si,Si,3150,Intencion
1416,Nathan Jones,23,Formacion Profesional,88.43,158.01,Hombre,No estoy seguro de ser trans,No,Si,No,No,No,Si,No,No,No,No,Si,No,Si,No,3207,Finalidad
1417,Marge Gonzalez,25,Universidad,70.62,124.58,Hombre,No,Si,Si,No,No,No,No,Si,No,Si,No,No,Si,Si,Si,3935,Finalidad
1418,Luca Olson,23,Universidad,81.74,112.14,Otro,No,No,No,Si,No,No,No,Si,Si,No,No,No,Si,Si,Si,3369,Finalidad
1419,Jude Ramsey,15,ESO,54.8,141.4,Hombre,Si,No,No,Si,No,No,No,No,No,No,No,Si,Si,No,Si,3676,Intencion
1420,Steve Murphy,16,Bachillerato,79.4,112.32,Otro,Si,Si,No,Si,No,Si,No,Si,No,No,Si,Si,No,Si,Si,2119,Ideacion
1421,Marco Walker,25,Formacion Profesional,87.61,185.12,Hombre,No estoy seguro de lo que se pregunta,Si,Si,Si,No,Si,Si,No,No,Si,No,Si,No,Si,Si,2599,Intencion
1422,Maxwell Barnes,24,Universidad,65.22,113.65,Mujer,Si,Si,Si,Si,Si,No,No,Si,Si,Si,No,No,Si,No,Si,2767,Planificacion
1423,Jeff Wilson,23,Universidad,66.64,138.46,Hombre,No estoy seguro de ser trans,No,No,Si,Si,Si,Si,Si,Si,No,Si,No,Si,Si,No,2900,Comunicacion
1424,Davidson Foster,10,Colegio,59.68,178.25,Mujer,Si,No,No,Si,No,No,Si,No,No,Si,Si,Si,No,No,Si,1150,Comunicacion
1425,Michael Nelson,16,ESO,60.21,161.24,Mujer,No,No,Si,Si,Si,No,Si,Si,Si,No,Si,Si,Si,No,Si,628,Finalidad
1426,Geronimo Wilson,20,Universidad,75.17,150.24,Mujer,No,Si,Si,No,Si,No,Si,Si,No,Si,Si,Si,No,Si,Si,3953,Finalidad
1427,Luke Bryant,13,ESO,89.33,139.08,Mujer,No estoy seguro de ser trans,No,Si,No,No,Si,Si,No,No,Si,Si,No,No,No,No,3785,Deseo
1428,Steven Russell,13,ESO,88.73,156.03,Mujer,No estoy seguro de ser trans,No,No,Si,No,No,No,Si,Si,Si,Si,No,Si,No,Si,2556,Intencion
1429,Mary Hill,22,Universidad,81.19,158.12,Mujer,No estoy seguro de ser trans,Si,Si,Si,No,Si,No,No,Si,Si,No,No,Si,No,Si,958,Planificacion
1430,Declan Clark,24,Formacion Profesional,64.49,175.06,Hombre,No estoy seguro de ser trans,Si,Si,Si,No,Si,Si,No,Si,No,Si,No,Si,No,Si,1019,Comunicacion
1431,Lewis Jones,14,ESO,90.86,155.8,Otro,No,Si,No,Si,No,No,Si,Si,No,No,Si,Si,No,No,Si,1989,Finalidad
1432,Gero Fisher,20,Universidad,64.45,121.31,Mujer,Si,Si,No,No,Si,No,No,No,Si,No,Si,No,No,No,Si,2570,Finalidad
1433,Teddy Lopez,14,ESO,67.9,166.69,Otro,No,Si,Si,Si,No,No,No,No,No,No,Si,No,Si,No,Si,1812,Finalidad
1434,Tom Collins,18,Formacion Profesional,54.89,137.83,Hombre,No estoy seguro de lo que se pregunta,No,No,No,Si,No,No,No,No,No,Si,Si,No,Si,No,3393,Intencion
1435,Charles Brooks,20,Universidad,65.82,167.79,Otro,No,No,No,No,No,Si,No,Si,No,No,No,No,No,Si,No,2553,Intencion
1436,Ollie Perez,20,Formacion Profesional,83.85,135.93,Otro,Si,No,Si,Si,Si,Si,Si,No,No,Si,No,No,Si,No,No,3125,Intencion
1437,Max Collins,22,Formacion Profesional,64.76,165.49,Hombre,No,No,Si,Si,Si,Si,Si,Si,Si,No,No,No,Si,Si,Si,3652,Comunicacion
1438,Michael Bryant,17,ESO,77.65,110.6,Mujer,No estoy seguro de ser trans,No,Si,No,No,No,No,No,Si,Si,No,No,No,Si,Si,1624,Finalidad
1439,Morgan Gutierrez,11,Colegio,75.11,153.73,Hombre,No,No,No,No,No,No,Si,Si,No,Si,No,No,Si,Si,No,411,Finalidad
1440,Marco Fernandez,20,Universidad,85.35,134.88,Hombre,Si,No,Si,Si,Si,Si,Si,No,Si,No,No,No,Si,Si,No,1227,Planificacion
1441,Rome Bryant,16,ESO,79.86,170.1,Otro,No,No,No,Si,Si,Si,Si,No,No,Si,No,Si,No,Si,No,2305,Planificacion
1442,Kyle Cooper,14,ESO,63.5,183.89,Mujer,No,No,Si,Si,Si,Si,Si,No,Si,Si,No,No,Si,Si,No,741,Finalidad
1443,Steven Evans,20,Formacion Profesional,61.18,183.47,Otro,No estoy seguro de lo que se pregunta,No,Si,No,Si,Si,Si,No,Si,No,No,Si,Si,Si,No,934,Deseo
1444,Marcos Ramsey,18,Bachillerato,60.77,152.89,Hombre,Si,No,Si,Si,Si,No,No,No,No,No,Si,No,No,Si,Si,3219,Finalidad
1445,Bertin Young,15,ESO,71.58,123.36,Mujer,Si,Si,No,No,Si,No,No,No,Si,Si,Si,No,Si,Si,Si,1033,Planificacion
1446,Max Hernandez,14,ESO,73.88,177.09,Otro,Si,No,No,No,No,Si,No,Si,No,Si,Si,Si,No,No,No,2355,Intencion
1447,Maxwell Rodriguez,18,Formacion Profesional,72.77,162.44,Mujer,No estoy seguro de ser trans,No,No,No,No,No,Si,Si,No,No,Si,Si,No,Si,Si,2278,Planificacion
1448,Declan Martin,15,ESO,66.35,160.88,Mujer,No,No,No,Si,Si,No,No,Si,Si,No,Si,Si,Si,Si,No,3718,Ideacion
1449,Eoin King,10,Colegio,83.36,191.16,Mujer,No,No,No,Si,Si,No,No,No,Si,No,Si,Si,Si,No,No,608,Deseo
1450,Mariana Gutierrez,12,Colegio,59.4,192.18,Hombre,No estoy seguro de ser trans,Si,Si,Si,No,No,No,No,No,No,No,No,Si,No,Si,1901,Intencion
1451,Landon Adams,16,ESO,67.39,136.45,Mujer,No estoy seguro de ser trans,No,Si,No,Si,No,Si,No,Si,Si,No,No,Si,No,No,912,Ideacion
1452,Charles Walker,14,ESO,58.72,179.74,Hombre,No estoy seguro de ser trans,Si,Si,Si,Si,No,Si,Si,No,Si,No,Si,No,No,No,3241,Intencion
1453,Osborn Scott,22,Formacion Profesional,59.41,190.41,Otro,No estoy seguro de ser trans,Si,Si,Si,No,No,No,No,No,Si,No,Si,Si,Si,No,1179,Finalidad
1454,Morgan Foster,15,ESO,63.18,143.62,Otro,No,No,Si,Si,No,Si,Si,Si,No,No,Si,Si,No,Si,No,3482,Intencion
1455,Osborn Hall,12,Colegio,75.2,129.94,Mujer,No estoy seguro de lo que se pregunta,No,No,Si,Si,No,Si,No,No,No,No,Si,No,Si,Si,2315,Intencion
1456,Mike Allen,13,ESO,89.45,112.03,Hombre,No estoy seguro de ser trans,No,Si,Si,No,No,Si,No,Si,Si,No,Si,No,No,Si,3577,Comunicacion
1457,Daiana Martinez,21,Universidad,52.85,164.13,Otro,No estoy seguro de ser trans,No,Si,Si,No,Si,No,No,Si,Si,No,Si,Si,Si,Si,3120,Planificacion
1458,Michael Watson,17,ESO,57.78,135.83,Hombre,No estoy seguro de lo que se pregunta,Si,Si,Si,Si,Si,Si,No,Si,Si,No,No,Si,No,No,1153,Finalidad
1459,Mariana Price,21,Formacion Profesional,86.62,143.18,Hombre,No estoy seguro de lo que se pregunta,No,Si,Si,No,No,No,Si,No,No,Si,Si,No,No,No,571,Planificacion
1460,Fernand Smith,15,ESO,79.62,154.91,Hombre,Si,No,No,No,No,No,Si,No,No,No,Si,Si,Si,Si,Si,1856,Comunicacion
1461,Penny James,10,Colegio,58.48,119.36,Otro,Si,No,No,Si,Si,No,Si,No,No,Si,No,No,Si,No,No,2439,Planificacion
1462,Tom Watson,12,ESO,55.26,145.36,Hombre,No,Si,No,Si,No,No,Si,No,No,No,No,Si,Si,No,No,3307,Comunicacion
1463,Michael Clark,25,Universidad,66.18,120.75,Mujer,No estoy seguro de ser trans,Si,Si,No,Si,Si,No,Si,Si,No,Si,Si,No,Si,No,2536,Finalidad
1464,Nemo Davis,23,Formacion Profesional,52.82,137.74,Mujer,No estoy seguro de lo que se pregunta,No,Si,Si,No,No,Si,Si,No,Si,Si,No,No,No,No,3292,Comunicacion
1465,Jeff Jackson,18,Formacion Profesional,84.32,191.69,Otro,No estoy seguro de lo que se pregunta,No,No,Si,Si,Si,No,No,No,No,No,No,No,No,Si,1359,Ideacion
1466,Fred Harris,18,Bachillerato,59.29,160.45,Otro,Si,Si,No,No,Si,No,Si,Si,Si,Si,Si,Si,No,No,No,1142,Intencion
1467,Mike Allen,22,Universidad,58.53,139.37,Mujer,No,No,No,No,No,No,Si,No,Si,No,Si,No,No,No,Si,2890,Deseo
1468,Charles Hernandez,11,Colegio,60.92,179.4,Mujer,No,No,Si,Si,No,Si,Si,No,No,No,Si,Si,No,No,No,864,Ideacion
1469,Peter Anderson,19,Formacion Profesional,51.58,196.07,Otro,Si,Si,Si,No,No,No,Si,No,No,No,Si,No,No,Si,No,781,Planificacion
1470,Marcus Green,13,ESO,67.68,177.82,Otro,No,No,No,No,No,No,Si,Si,No,No,Si,No,Si,Si,Si,3204,Intencion
1471,Fernand Lee,20,Universidad,58.86,199.78,Hombre,No estoy seguro de lo que se pregunta,Si,No,Si,No,No,No,No,Si,Si,Si,Si,No,Si,No,2631,Ideacion
1472,Ronnie Taylor,19,Formacion Profesional,55.41,143.11,Otro,No estoy seguro de ser trans,Si,Si,Si,Si,Si,Si,No,Si,No,No,No,No,Si,Si,3612,Planificacion
1473,Dominic Ramsey,18,Formacion Profesional,51.75,138.23,Mujer,No estoy seguro de lo que se pregunta,No,No,Si,Si,Si,Si,No,Si,No,No,Si,No,No,No,3597,Ideacion
1474,Landon Green,14,ESO,68.05,115.1,Hombre,Si,No,Si,No,Si,No,No,Si,Si,No,No,Si,Si,No,No,2091,Ideacion
1475,Paul Martinez,10,Colegio,58.29,141.38,Otro,No estoy seguro de lo que se pregunta,No,No,No,No,Si,No,No,No,Si,No,No,No,No,No,491,Comunicacion
1476,Steve Cooper,17,ESO,83.6,167.9,Mujer,No estoy seguro de lo que se pregunta,No,Si,Si,Si,No,No,Si,Si,Si,No,No,No,No,No,878,Ideacion
1477,Steven Ramos,16,Bachillerato,67.78,133.14,Mujer,No estoy seguro de ser trans,Si,No,Si,Si,No,Si,Si,Si,No,Si,No,No,Si,No,1135,Planificacion
1478,Amelia Nelson,11,Colegio,54.82,122.06,Hombre,No,No,No,Si,Si,No,No,Si,No,No,Si,No,Si,No,Si,1936,Comunicacion
1479,Luca Johnson,10,Colegio,51.0,165.69,Mujer,Si,No,Si,Si,Si,No,No,Si,Si,No,Si,Si,No,No,No,1602,Intencion
1480,Jude James,18,Formacion Profesional,55.58,187.81,Mujer,No estoy seguro de ser trans,No,No,No,No,Si,No,Si,Si,No,Si,Si,No,Si,Si,1431,Intencion
1481,Michael Rodriguez,23,Formacion Profesional,64.04,162.66,Mujer,No estoy seguro de lo que se pregunta,Si,Si,No,Si,Si,No,Si,No,No,Si,No,No,No,No,2807,Comunicacion
1482,Adebayo Fisher,14,ESO,65.48,127.09,Otro,No estoy seguro de ser trans,Si,No,No,Si,No,Si,No,Si,Si,Si,Si,No,No,Si,618,Comunicacion
1483,Adebayo Nelson,16,ESO,57.54,131.56,Otro,No estoy seguro de lo que se pregunta,Si,No,No,No,No,No,Si,Si,Si,No,No,Si,Si,No,926,Comunicacion
1484,Cindy Wright,21,Universidad,83.92,126.5,Mujer,Si,No,No,Si,Si,Si,No,Si,Si,No,No,No,Si,No,Si,674,Intencion
1485,Domi Morales,21,Universidad,85.92,159.71,Mujer,No estoy seguro de lo que se pregunta,Si,Si,Si,Si,Si,No,No,No,Si,Si,No,No,No,No,2523,Comunicacion
1486,Charles Brown,13,ESO,78.82,159.63,Otro,Si,Si,Si,Si,No,No,No,Si,Si,Si,No,No,Si,No,Si,1452,Deseo
1487,Paul Williams,15,ESO,82.41,115.08,Otro,No,Si,Si,Si,No,No,No,Si,Si,No,No,No,Si,Si,No,3768,Comunicacion
1488,Andrew Brooks,21,Universidad,69.44,146.93,Otro,No estoy seguro de lo que se pregunta,No,Si,Si,Si,Si,No,No,Si,Si,Si,Si,Si,Si,Si,1882,Planificacion
1489,Jack Hall,10,Colegio,90.0,199.65,Mujer,No,Si,Si,No,Si,Si,Si,No,Si,Si,No,Si,No,Si,No,2359,Comunicacion
1490,Bernie Bryant,21,Universidad,82.75,117.72,Hombre,No estoy seguro de lo que se pregunta,Si,No,No,No,Si,No,Si,Si,No,Si,No,Si,Si,No,448,Deseo
1491,Fernand King,10,Colegio,82.37,184.97,Otro,No estoy seguro de lo que se pregunta,Si,Si,No,Si,Si,No,No,No,Si,Si,Si,No,No,Si,2752,Planificacion
1492,Domi Alexander,19,Formacion Profesional,88.28,194.16,Hombre,No,Si,No,Si,Si,No,Si,Si,Si,No,No,No,Si,Si,No,2571,Ideacion
1493,Morgan Parker,13,ESO,52.24,169.87,Otro,No estoy seguro de lo que se pregunta,Si,Si,No,No,Si,No,No,Si,No,Si,No,No,Si,No,564,Intencion
1494,Max Lopez,18,Formacion Profesional,90.45,157.83,Hombre,No,Si,No,No,Si,Si,No,Si,No,Si,Si,Si,No,Si,No,2958,Ideacion
1495,Fred Gutierrez,21,Universidad,73.15,186.63,Mujer,Si,Si,No,No,No,Si,No,No,Si,No,No,Si,Si,Si,Si,3443,Deseo
1496,Lucy Watson,25,Formacion Profesional,61.98,177.87,Otro,No estoy seguro de ser trans,No,No,Si,Si,No,No,No,Si,No,Si,Si,No,Si,Si,2945,Intencion
1497,Osborn Russell,25,Formacion Profesional,51.72,132.72,Hombre,Si,No,No,No,No,No,Si,No,No,No,No,Si,No,No,No,689,Finalidad
1498,Ferdinand Bryant,18,Bachillerato,78.14,157.91,Hombre,No,Si,Si,Si,Si,No,No,Si,Si,No,Si,No,No,Si,No,3996,Planificacion
1499,Fikayo Jordan,11,Colegio,63.07,157.0,Hombre,No estoy seguro de lo que se pregunta,Si,No,No,Si,No,Si,Si,Si,No,Si,Si,Si,Si,No,1036,Ideacion
1500,Marcus Walker,15,ESO,83.04,148.34,Hombre,No,Si,Si,No,No,Si,Si,No,Si,No,No,Si,No,Si,Si,2911,Ideacion
1501,Theo Young,19,Universidad,66.56,157.57,Mujer,No,No,Si,No,Si,No,Si,No,No,No,Si,No,Si,Si,No,3287,Intencion
1502,Andrew Collins,22,Universidad,54.67,128.01,Mujer,Si,Si,No,Si,No,Si,No,Si,Si,Si,No,Si,No,Si,Si,2985,Intencion
1503,Rome Thomas,18,Formacion Profesional,85.7,159.7,Mujer,Si,Si,No,Si,Si,Si,Si,No,No,No,No,No,Si,No,No,1952,Intencion
1504,Harry Davis,19,Formacion Profesional,54.23,137.11,Hombre,No estoy seguro de ser trans,No,Si,No,Si,Si,No,Si,Si,No,No,Si,No,Si,No,1883,Comunicacion
1505,Phil Gray,22,Universidad,76.07,129.56,Hombre,Si,No,Si,Si,No,No,Si,Si,No,Si,No,Si,No,Si,Si,3300,Intencion
1506,Peter Thomas,21,Formacion Profesional,50.41,141.83,Otro,No,No,No,No,No,No,No,Si,Si,Si,No,Si,Si,Si,No,1222,Deseo
1507,Michael Miller,14,ESO,77.75,158.88,Hombre,No,Si,No,Si,No,No,No,Si,No,No,Si,No,Si,Si,Si,2797,Intencion
1508,Fred Stewart,16,Bachillerato,71.79,117.21,Hombre,No estoy seguro de ser trans,No,No,No,No,Si,Si,No,No,No,No,No,No,No,Si,3567,Comunicacion
1509,Tadeo Lopez,13,ESO,87.42,140.4,Hombre,No,Si,No,Si,No,Si,Si,No,No,Si,Si,Si,Si,No,No,786,Intencion
1510,Tim Diaz,20,Universidad,79.8,181.16,Mujer,Si,No,No,No,No,Si,Si,No,Si,Si,No,Si,No,No,No,2892,Comunicacion
1511,Jenny Gomez,25,Formacion Profesional,87.12,192.49,Hombre,Si,Si,No,Si,Si,No,Si,No,Si,Si,Si,No,No,No,No,796,Comunicacion
1512,Mary Thomas,24,Universidad,85.98,124.02,Mujer,No estoy seguro de lo que se pregunta,Si,No,Si,Si,Si,No,Si,Si,No,Si,Si,No,Si,No,608,Comunicacion
1513,Inma Kelly,10,Colegio,71.25,117.49,Mujer,No,No,Si,Si,Si,Si,No,No,No,No,No,No,No,Si,No,3112,Deseo
1514,Kyle Thomas,14,ESO,58.72,124.06,Mujer,No estoy seguro de ser trans,Si,Si,Si,No,No,No,No,Si,No,Si,No,Si,No,Si,1905,Comunicacion
1515,Charlie Carter,12,ESO,61.09,192.31,Otro,Si,Si,No,Si,Si,No,Si,Si,Si,No,Si,Si,Si,No,Si,1097,Planificacion
1516,Bertin Smith,21,Formacion Profesional,71.55,127.93,Mujer,No,Si,Si,Si,Si,Si,Si,No,Si,No,No,No,Si,No,No,2977,Intencion
1517,Tadeo Stewart,23,Universidad,90.86,126.7,Hombre,No,Si,Si,No,Si,Si,No,No,No,No,Si,Si,Si,Si,No,998,Deseo
1518,Lucy Cooper,12,ESO,76.51,118.9,Otro,Si,No,No,No,Si,Si,No,Si,No,No,Si,No,No,Si,Si,1361,Finalidad
1519,Cristian Gray,11,Colegio,60.75,168.8,Hombre,Si,No,No,No,No,No,No,Si,Si,No,No,No,Si,Si,No,2904,Ideacion
1520,Phil Nelson,15,ESO,52.16,126.78,Hombre,No estoy seguro de lo que se pregunta,Si,No,Si,No,No,No,No,Si,No,Si,No,Si,No,No,1691,Planificacion
1521,Geronimo Sanders,12,ESO,68.06,166.18,Otro,No estoy seguro de lo que se pregunta,Si,No,No,No,Si,Si,Si,Si,No,Si,No,Si,Si,No,521,Comunicacion
1522,Charles Hill,22,Formacion Profesional,61.82,148.35,Hombre,No estoy seguro de ser trans,No,No,No,No,No,Si,No,Si,No,Si,No,Si,Si,Si,1747,Intencion
1523,Fikayo Taylor,24,Universidad,75.7,111.09,Otro,Si,Si,Si,Si,No,No,No,Si,No,No,Si,No,No,Si,Si,2782,Comunicacion
1524,Harry Jackson,13,Colegio,56.9,113.17,Otro,No estoy seguro de ser trans,Si,No,No,Si,Si,Si,No,No,No,Si,No,Si,No,Si,2753,Comunicacion
1525,Luisa Thomas,18,Universidad,88.96,128.77,Mujer,Si,Si,No,No,Si,Si,No,Si,Si,Si,Si,Si,Si,No,No,2244,Finalidad
1526,Phil Wright,16,ESO,78.45,198.16,Otro,Si,Si,Si,Si,No,No,Si,No,No,Si,No,Si,Si,Si,No,1005,Planificacion
1527,Veronica Thomas,17,ESO,70.59,127.87,Hombre,No estoy seguro de lo que se pregunta,No,No,No,Si,No,Si,Si,Si,No,No,Si,No,Si,Si,3746,Deseo
1528,Maxwell Hall,24,Formacion Profesional,54.91,139.06,Hombre,No,Si,Si,No,No,No,No,No,Si,Si,Si,No,No,No,No,2559,Deseo
1529,Maxwell Gutierrez,20,Universidad,50.49,146.66,Hombre,Si,No,No,No,No,No,Si,Si,Si,No,Si,No,Si,No,Si,2591,Intencion
1530,Luke Clark,17,ESO,86.0,147.19,Mujer,No,Si,Si,No,No,No,No,No,Si,No,Si,Si,No,Si,Si,746,Planificacion
1531,Andrew Diaz,20,Universidad,73.88,126.44,Otro,Si,No,No,Si,Si,Si,No,No,Si,No,Si,No,No,Si,No,3560,Ideacion
1532,Ollie Cooper,10,Colegio,73.24,123.79,Otro,Si,No,No,No,Si,Si,Si,No,Si,Si,No,No,No,No,No,3232,Comunicacion
1533,Penny Cooper,10,Colegio,59.8,142.94,Hombre,No estoy seguro de lo que se pregunta,Si,Si,Si,Si,Si,Si,No,No,Si,Si,No,No,No,Si,758,Planificacion
1534,Ronnie Taylor,10,Colegio,68.54,198.82,Mujer,No estoy seguro de ser trans,No,Si,Si,No,No,No,Si,No,No,Si,Si,Si,Si,No,3075,Ideacion
1535,Richard Cook,19,Formacion Profesional,69.68,149.16,Otro,No,No,No,No,Si,No,Si,No,Si,Si,No,Si,Si,Si,No,671,Finalidad
1536,Theo Ramsey,20,Universidad,56.96,185.21,Otro,Si,Si,No,No,No,Si,Si,No,Si,No,No,Si,Si,Si,Si,1683,Finalidad
1537,Ernest James,16,ESO,87.04,197.55,Hombre,No estoy seguro de ser trans,Si,Si,Si,Si,Si,No,Si,Si,Si,No,Si,Si,No,Si,3496,Intencion
1538,Ferdinand Price,17,ESO,89.65,147.68,Mujer,Si,Si,No,No,No,Si,Si,Si,No,Si,Si,No,Si,No,No,1530,Ideacion
1539,Rome Alexander,24,Universidad,52.52,196.08,Hombre,No estoy seguro de ser trans,Si,Si,Si,No,No,Si,Si,Si,Si,Si,Si,No,Si,Si,2612,Deseo
1540,Jack Alexander,25,Formacion Profesional,61.04,142.22,Mujer,No estoy seguro de lo que se pregunta,Si,No,Si,No,No,No,Si,No,No,Si,No,No,No,No,1320,Finalidad
1541,Mike Fisher,15,ESO,79.75,193.99,Hombre,Si,Si,Si,No,Si,No,Si,Si,Si,No,Si,No,No,Si,Si,644,Finalidad
1542,Lucas Sanders,17,Bachillerato,82.8,170.65,Mujer,No,Si,No,Si,No,No,Si,Si,No,Si,No,Si,No,No,Si,2475,Ideacion
1543,Landon Adams,18,Bachillerato,65.02,191.03,Mujer,Si,Si,No,No,No,Si,Si,Si,No,Si,Si,Si,Si,No,No,1684,Ideacion
1544,Lewis Smith,19,Formacion Profesional,90.4,151.15,Otro,No,Si,No,Si,Si,No,No,Si,No,No,Si,No,Si,Si,No,2377,Finalidad
1545,Harry Stewart,19,Formacion Profesional,84.3,196.51,Hombre,Si,No,No,Si,Si,Si,Si,Si,No,No,Si,Si,No,No,Si,2597,Intencion
1546,Mike Lopez,23,Formacion Profesional,75.53,174.75,Otro,No estoy seguro de lo que se pregunta,Si,No,Si,Si,Si,No,No,No,Si,Si,Si,No,Si,No,3902,Deseo
1547,Luke King,14,ESO,69.12,118.89,Mujer,Si,Si,Si,No,Si,Si,No,Si,No,Si,Si,No,No,No,No,3804,Finalidad
1548,Eoin Barnes,11,Colegio,52.14,178.33,Mujer,No estoy seguro de lo que se pregunta,No,Si,Si,Si,No,No,Si,Si,Si,Si,Si,Si,No,No,3632,Finalidad
1549,Nathan Gutierrez,24,Universidad,71.73,121.55,Otro,No estoy seguro de lo que se pregunta,Si,No,Si,No,No,No,Si,Si,Si,Si,No,No,Si,No,1072,Intencion
1550,Ernest James,11,Colegio,72.05,197.04,Mujer,No,Si,Si,Si,No,No,No,Si,No,Si,Si,No,Si,Si,Si,2687,Planificacion
1551,Landon Miller,17,Bachillerato,69.59,146.39,Hombre,Si,No,No,Si,No,No,Si,Si,Si,No,Si,Si,Si,No,No,606,Planificacion
1552,Lucy Hall,11,Colegio,71.56,133.02,Mujer,No,Si,Si,Si,No,No,Si,No,No,Si,No,No,No,Si,No,725,Intencion
1553,Larry Harris,14,ESO,54.21,145.14,Hombre,No estoy seguro de ser trans,Si,No,Si,Si,Si,Si,No,No,Si,No,Si,Si,No,Si,1775,Finalidad
